clase,cap-shape,cap-surface,cap-color,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-color,ring-number,ring-type,spore-print-color,population,habitat,bruises
1,convex,fibrous,yellow,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,brown,brown.,white,one,large,chocolate,solitary,grasses,No presenta
1,convex,scaly,green,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,pink,brown.,white,one,large,chocolate,several,grasses,No presenta
1,flat,fibrous,green,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,pink,brown.,white,one,large,chocolate,several,grasses,No presenta
1,convex,scaly,yellow,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,brown,pink.,white,one,large,chocolate,several,wood,No presenta
1,flat,scaly,green,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,buff,buff.,white,one,large,chocolate,solitary,paths,No presenta
1,convex,scaly,green,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,brown,buff.,white,one,large,chocolate,several,wood,No presenta
1,convex,fibrous,green,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,buff,pink.,white,one,large,chocolate,solitary,paths,No presenta
1,flat,fibrous,yellow,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,pink,pink.,white,one,large,chocolate,several,grasses,No presenta
0,flat,smooth,pink,anise,free,close,broad,red,enlarging,bulbous,smooth,smooth,white,white.,white,two,evanescent,white,clustered,waste,Presenta
1,convex,fibrous,yellow,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,buff,buff.,white,one,large,chocolate,solitary,wood,No presenta
1,flat,scaly,green,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,pink,brown.,white,one,large,chocolate,solitary,grasses,No presenta
0,knobbed,smooth,pink,almond,free,close,broad,red,enlarging,bulbous,smooth,smooth,white,red.,white,two,evanescent,white,clustered,waste,Presenta
1,flat,fibrous,yellow,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,pink,brown.,white,one,large,chocolate,several,paths,No presenta
1,flat,fibrous,green,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,brown,brown.,white,one,large,chocolate,solitary,wood,No presenta
1,convex,fibrous,yellow,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,pink,pink.,white,one,large,chocolate,several,wood,No presenta
1,flat,fibrous,green,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,brown,brown.,white,one,large,chocolate,several,grasses,No presenta
1,flat,fibrous,green,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,pink,brown.,white,one,large,chocolate,solitary,wood,No presenta
1,flat,fibrous,yellow,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,pink,buff.,white,one,large,chocolate,solitary,grasses,No presenta
0,flat,scaly,green,almond,free,close,broad,white,tapering,bulbous,smooth,smooth,pink,white.,white,one,pendant,brown,solitary,wood,Presenta
1,flat,scaly,green,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,brown,pink.,white,one,large,chocolate,several,wood,No presenta
1,convex,scaly,green,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,buff,brown.,white,one,large,chocolate,solitary,grasses,No presenta
1,convex,scaly,yellow,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,pink,buff.,white,one,large,chocolate,solitary,paths,No presenta
1,convex,fibrous,yellow,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,pink,brown.,white,one,large,chocolate,several,grasses,No presenta
1,convex,scaly,yellow,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,brown,buff.,white,one,large,chocolate,solitary,paths,No presenta
1,flat,fibrous,green,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,buff,pink.,white,one,large,chocolate,several,grasses,No presenta
1,flat,fibrous,green,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,buff,buff.,white,one,large,chocolate,several,grasses,No presenta
1,flat,fibrous,green,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,brown,brown.,white,one,large,chocolate,solitary,grasses,No presenta
1,flat,scaly,yellow,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,pink,pink.,white,one,large,chocolate,several,grasses,No presenta
1,flat,scaly,green,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,buff,buff.,white,one,large,chocolate,solitary,grasses,No presenta
1,flat,scaly,green,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,brown,buff.,white,one,large,chocolate,several,paths,No presenta
0,convex,scaly,green,almond,free,close,narrow,pink,enlarging,bulbous,smooth,fibrous,white,white.,white,one,flaring,chocolate,several,wood,No presenta
1,flat,scaly,yellow,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,brown,buff.,white,one,large,chocolate,solitary,grasses,No presenta
1,convex,scaly,brown,spicy,free,close,narrow,buff,tapering,equal,silky,smooth,white,white.,white,one,evanescent,white,several,paths,No presenta
1,convex,scaly,green,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,buff,brown.,white,one,large,chocolate,several,wood,No presenta
1,convex,scaly,green,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,brown,buff.,white,one,large,chocolate,several,wood,No presenta
1,convex,scaly,green,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,brown,brown.,white,one,large,chocolate,solitary,grasses,No presenta
0,flat,scaly,red,almond,free,close,broad,white,tapering,bulbous,smooth,smooth,gray,pink.,white,one,pendant,black,solitary,wood,Presenta
1,convex,scaly,yellow,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,pink,pink.,white,one,large,chocolate,several,grasses,No presenta
1,flat,fibrous,green,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,pink,pink.,white,one,large,chocolate,several,grasses,No presenta
1,flat,scaly,green,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,buff,brown.,white,one,large,chocolate,solitary,wood,No presenta
1,flat,fibrous,yellow,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,pink,buff.,white,one,large,chocolate,several,wood,No presenta
1,flat,scaly,green,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,brown,brown.,white,one,large,chocolate,solitary,grasses,No presenta
1,flat,fibrous,yellow,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,brown,pink.,white,one,large,chocolate,solitary,wood,No presenta
1,flat,scaly,green,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,brown,brown.,white,one,large,chocolate,solitary,wood,No presenta
1,convex,scaly,yellow,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,pink,pink.,white,one,large,chocolate,solitary,paths,No presenta
1,flat,smooth,buff,foul,free,close,broad,chocolate,tapering,bulbous,smooth,smooth,white,white.,white,one,pendant,chocolate,several,urban,Presenta
1,convex,fibrous,yellow,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,buff,pink.,white,one,large,chocolate,several,grasses,No presenta
1,flat,fibrous,green,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,buff,pink.,white,one,large,chocolate,solitary,grasses,No presenta
0,flat,scaly,green,almond,free,close,broad,brown,tapering,bulbous,smooth,smooth,gray,pink.,white,one,pendant,brown,several,wood,Presenta
1,flat,scaly,green,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,pink,pink.,white,one,large,chocolate,solitary,wood,No presenta
1,flat,fibrous,green,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,pink,brown.,white,one,large,chocolate,solitary,grasses,No presenta
0,flat,scaly,red,anise,free,close,broad,brown,tapering,bulbous,smooth,smooth,pink,gray.,white,one,pendant,black,several,wood,Presenta
1,convex,scaly,yellow,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,buff,brown.,white,one,large,chocolate,solitary,wood,No presenta
1,flat,fibrous,yellow,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,buff,brown.,white,one,large,chocolate,solitary,grasses,No presenta
1,flat,scaly,green,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,buff,buff.,white,one,large,chocolate,solitary,grasses,No presenta
1,convex,fibrous,green,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,brown,brown.,white,one,large,chocolate,solitary,grasses,No presenta
1,flat,scaly,yellow,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,buff,buff.,white,one,large,chocolate,several,grasses,No presenta
1,convex,scaly,yellow,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,pink,brown.,white,one,large,chocolate,solitary,grasses,No presenta
1,flat,scaly,green,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,buff,brown.,white,one,large,chocolate,solitary,paths,No presenta
1,flat,scaly,yellow,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,brown,buff.,white,one,large,chocolate,solitary,grasses,No presenta
1,convex,scaly,green,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,pink,buff.,white,one,large,chocolate,solitary,wood,No presenta
1,flat,scaly,green,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,pink,pink.,white,one,large,chocolate,several,wood,No presenta
0,convex,scaly,purple,anise,free,close,narrow,chocolate,enlarging,equal,smooth,fibrous,white,white.,white,one,flaring,chocolate,solitary,wood,No presenta
1,flat,fibrous,yellow,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,buff,buff.,white,one,large,chocolate,several,grasses,No presenta
1,flat,fibrous,green,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,buff,brown.,white,one,large,chocolate,several,grasses,No presenta
1,flat,fibrous,yellow,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,buff,brown.,white,one,large,chocolate,solitary,wood,No presenta
0,flat,fibrous,red,almond,free,close,broad,purple,tapering,bulbous,smooth,smooth,gray,white.,white,one,pendant,brown,solitary,wood,Presenta
1,flat,scaly,green,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,pink,brown.,white,one,large,chocolate,several,wood,No presenta
0,flat,scaly,brown,almond,free,close,broad,purple,tapering,bulbous,smooth,smooth,white,gray.,white,one,pendant,black,several,wood,Presenta
1,flat,scaly,yellow,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,buff,brown.,white,one,large,chocolate,solitary,grasses,No presenta
0,convex,smooth,buff,anise,free,close,broad,red,enlarging,club,smooth,smooth,white,white.,white,two,evanescent,white,clustered,waste,Presenta
1,convex,scaly,yellow,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,brown,pink.,white,one,large,chocolate,solitary,grasses,No presenta
0,flat,fibrous,red,anise,free,close,broad,brown,tapering,bulbous,smooth,smooth,gray,gray.,white,one,pendant,black,solitary,wood,Presenta
1,convex,scaly,yellow,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,brown,brown.,white,one,large,chocolate,several,wood,No presenta
1,convex,scaly,brown,fishy,free,close,narrow,buff,tapering,bulbous,silky,smooth,white,pink.,white,one,evanescent,white,several,wood,No presenta
1,flat,fibrous,yellow,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,pink,buff.,white,one,large,chocolate,several,paths,No presenta
1,flat,fibrous,yellow,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,brown,buff.,white,one,large,chocolate,several,wood,No presenta
1,convex,smooth,green,creosote,free,close,narrow,pink,enlarging,bulbous,smooth,smooth,white,white.,white,one,pendant,black,several,wood,No presenta
1,convex,scaly,yellow,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,buff,pink.,white,one,large,chocolate,solitary,grasses,No presenta
1,flat,smooth,green,foul,free,close,broad,chocolate,tapering,bulbous,fibrous,fibrous,white,white.,white,one,pendant,chocolate,scattered,urban,Presenta
1,convex,scaly,green,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,brown,brown.,white,one,large,chocolate,several,grasses,No presenta
0,flat,scaly,green,anise,free,close,broad,purple,tapering,bulbous,smooth,smooth,pink,gray.,white,one,pendant,black,solitary,wood,Presenta
1,flat,fibrous,green,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,buff,brown.,white,one,large,chocolate,solitary,wood,No presenta
1,convex,scaly,green,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,buff,pink.,white,one,large,chocolate,solitary,wood,No presenta
0,flat,scaly,brown,almond,free,close,broad,brown,tapering,bulbous,smooth,smooth,gray,gray.,white,one,pendant,brown,several,wood,Presenta
1,flat,fibrous,yellow,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,buff,pink.,white,one,large,chocolate,several,grasses,No presenta
1,flat,fibrous,green,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,brown,buff.,white,one,large,chocolate,solitary,paths,No presenta
1,flat,fibrous,green,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,pink,buff.,white,one,large,chocolate,solitary,grasses,No presenta
0,knobbed,scaly,buff,anise,free,close,broad,red,enlarging,bulbous,smooth,smooth,red,red.,white,two,evanescent,white,clustered,waste,Presenta
1,flat,scaly,green,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,pink,pink.,white,one,large,chocolate,several,wood,No presenta
1,flat,fibrous,green,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,buff,pink.,white,one,large,chocolate,solitary,grasses,No presenta
1,flat,scaly,yellow,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,brown,brown.,white,one,large,chocolate,solitary,grasses,No presenta
1,convex,fibrous,yellow,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,brown,buff.,white,one,large,chocolate,solitary,wood,No presenta
1,convex,smooth,white,foul,free,close,broad,pink,tapering,bulbous,fibrous,fibrous,white,white.,white,one,pendant,chocolate,several,urban,Presenta
1,convex,scaly,yellow,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,pink,buff.,white,one,large,chocolate,several,grasses,No presenta
1,convex,fibrous,yellow,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,pink,brown.,white,one,large,chocolate,solitary,grasses,No presenta
1,flat,fibrous,yellow,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,buff,buff.,white,one,large,chocolate,solitary,paths,No presenta
0,flat,scaly,brown,anise,free,close,broad,pink,tapering,bulbous,smooth,smooth,white,pink.,white,one,pendant,black,solitary,wood,Presenta
1,flat,fibrous,green,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,brown,buff.,white,one,large,chocolate,several,paths,No presenta
1,flat,fibrous,yellow,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,pink,brown.,white,one,large,chocolate,solitary,wood,No presenta
1,flat,fibrous,yellow,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,pink,buff.,white,one,large,chocolate,solitary,paths,No presenta
0,flat,smooth,brown,anise,free,close,broad,red,enlarging,bulbous,smooth,smooth,white,white.,white,two,evanescent,white,clustered,waste,Presenta
1,convex,scaly,brown,fishy,free,close,narrow,buff,tapering,bulbous,smooth,silky,pink,pink.,white,one,evanescent,white,several,paths,No presenta
1,convex,fibrous,yellow,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,brown,brown.,white,one,large,chocolate,solitary,wood,No presenta
1,flat,scaly,green,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,pink,buff.,white,one,large,chocolate,solitary,wood,No presenta
1,convex,scaly,yellow,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,buff,buff.,white,one,large,chocolate,several,grasses,No presenta
1,flat,scaly,green,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,buff,brown.,white,one,large,chocolate,solitary,grasses,No presenta
1,convex,fibrous,yellow,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,buff,buff.,white,one,large,chocolate,several,wood,No presenta
1,flat,fibrous,green,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,pink,buff.,white,one,large,chocolate,solitary,paths,No presenta
1,flat,fibrous,yellow,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,buff,pink.,white,one,large,chocolate,solitary,paths,No presenta
1,flat,fibrous,yellow,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,brown,brown.,white,one,large,chocolate,several,paths,No presenta
1,flat,fibrous,yellow,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,buff,pink.,white,one,large,chocolate,several,wood,No presenta
0,convex,smooth,buff,almond,free,close,broad,white,enlarging,bulbous,smooth,smooth,red,white.,white,two,evanescent,white,clustered,waste,Presenta
1,flat,fibrous,green,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,pink,brown.,white,one,large,chocolate,several,wood,No presenta
1,convex,fibrous,yellow,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,pink,buff.,white,one,large,chocolate,several,wood,No presenta
1,convex,scaly,brown,spicy,free,close,narrow,buff,tapering,bulbous,smooth,smooth,pink,pink.,white,one,evanescent,white,several,leaves,No presenta
1,convex,scaly,green,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,buff,buff.,white,one,large,chocolate,solitary,wood,No presenta
1,flat,scaly,green,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,brown,buff.,white,one,large,chocolate,several,paths,No presenta
